1.221207382676257280e+00,-6.727827870328718651e-01,9.095026093638776121e-01,1.275101307354781444e+00,4.195448512370693606e-01
-2.523302967887453563e-01,-1.003271735315188984e+00,-1.233075182232562739e+00,-6.878885524787420325e-02,-1.323839088440247780e+00
1.476869193668427949e+00,9.023249174674544681e-01,-1.855750579634572794e+00,-7.207444143902845823e-01,-1.713435555824371348e-01
2.857961931356454599e+00,-1.958972994592249384e+00,6.547680929912949033e-01,5.144521522522176316e-01,7.917139885857011894e-01
-1.340135317793286207e+00,3.322295647027137533e-01,-1.348366180902337064e+00,2.456984012032497333e-01,-5.225190406516254660e-01
-1.343857065971108211e+00,-1.425749357933753791e-01,-1.346305640413196336e+00,-7.910052353224018562e-01,1.612950405698396483e-01
-6.210286332229262296e-01,9.770858340186927560e-01,-3.637337207916439136e-02,4.813630707275377563e-01,-2.226754982171684494e-01
1.402031542649347928e-01,-3.122554472334677644e-01,-2.394897248288546887e+00,-7.282187843050582643e-01,4.637388962805913395e-01
1.612588691934670804e+00,6.855788779659210963e-01,5.108580645434803724e-01,1.244231843931761228e-01,-1.538620555682811197e+00
-1.467990435544060945e+00,1.163203967076538170e+00,-1.632455337435407550e-01,-1.546907078691283965e+00,-2.557603651169312320e-01
1.105696332251644654e+00,4.357336730539956848e-01,-3.419888690741524351e-01,1.418017298663204917e+00,3.593302249262287362e-01
-9.346094474194082125e-01,1.222699124329656550e+00,-1.678264059892989879e+00,-1.206290208691601418e+00,6.091898042986400030e-01
-2.117508080242550342e-02,6.479969961939846534e-01,1.354424336347096913e+00,-3.226978198548989818e-01,-1.132532219936115192e+00
1.040974675988148856e+00,-4.389072348714785354e-01,-5.524832933291417003e-01,-5.656462300089514228e-01,-1.963306640707837447e+00
1.511414129963807751e+00,-3.919556368920595335e-01,-6.241172349854998691e-01,-4.238801699477297014e-01,-9.134660851485003619e-01
6.084405120972604664e-01,-3.869509419042386211e-01,-9.905084146243920973e-01,-2.549837052944802229e-01,-3.905585533606579229e-01
-5.913744709811233902e-01,-2.067942693555349654e-01,-1.344722891507200035e+00,9.553838491709217839e-01,-6.024454786901186631e-01
-2.015856973616960257e+00,-7.673868449559624327e-01,8.284462865622711503e-01,7.724945930306457154e-01,1.893063802907313686e+00
-5.866838489919211641e-01,5.306906713372558926e-01,7.308079829159951357e-01,6.232078480014520139e-01,-3.704778647107894729e-01
6.542712091282181230e-01,2.910653298470776071e-02,-9.851214404820109183e-02,-5.841273945855777194e-01,-1.392014931784153031e+00
-8.250959704591830368e-01,7.493290648603481152e-01,9.160037851800336695e-01,-3.331268440939611497e-01,-1.873627863231450141e-01
-1.031627972602113391e-01,9.664874898460473762e-01,3.633009726950077178e-01,1.962133426869524799e-01,6.010865779795514507e-01
-1.279193693237169249e+00,5.191576351183065929e-01,1.186949116696761203e-01,-9.413834636366384956e-01,1.072464440648613238e+00
-2.030904159128181508e-01,-1.120088525556500736e+00,1.230604275817356541e+00,-1.910324662504764515e+00,-5.241946206377136042e-01
1.781551836830485902e+00,1.361583018029876302e-01,-1.400056599019683823e+00,2.017629699793191678e-01,-5.352902909640370188e-01
2.038908961730554192e-01,2.458301691131269173e+00,5.192841153440616031e-01,-6.982677172713255276e-01,1.888337155265314760e+00
-1.606646786820324635e-01,1.630533391218625727e+00,5.775330585269300432e-01,-5.783023793683070846e-01,-3.970604405563527561e-01
1.186336293448978729e+00,-3.704348502037358992e-01,-8.695239934854914754e-01,-1.704746528392258487e+00,-7.255772127340722744e-01
1.904594243259599917e+00,6.560737289447652332e-01,1.554515472667537646e+00,1.983730039339358098e-01,3.364300326997267665e-01
7.610507565978966715e-01,4.268814627598683381e-02,1.134927895501654377e-01,-3.702506809151954736e-01,-1.052445637875679241e+00
-2.230124445396452160e+00,-4.270548077899789519e-01,-5.499521624463373781e-01,-7.856685954851193587e-01,-2.474732426962432674e-01
-9.490713491422764214e-01,1.813347904697293345e+00,-1.006212301430069456e+00,-2.458036176718707111e+00,1.119453870230353809e+00
-2.752956231630283579e-01,1.353502238440605021e+00,-2.813172516754609137e-02,-1.015812604561854737e+00,6.703678557348353717e-01
-5.636407819560030896e-01,-1.337188291925698769e+00,-5.613550415365048396e-01,-1.483964780147200457e+00,-1.122116641944363113e+00
8.806564807945341800e-01,9.515995682382439869e-01,8.337336090344151796e-01,-3.690490803013046217e-01,1.276940561452527545e-01
8.175499635824089451e-01,-1.059229707708965851e+00,2.366961191823664379e-01,8.772534891537572266e-01,4.830685996342881650e-02
7.382608461681440248e-01,-2.307997180838043061e+00,1.962497392406467867e-01,5.976318773439002197e-01,2.456685425441204718e+00
2.140672705354540906e+00,8.923127712091368791e-01,-1.543876935642331194e+00,-1.591259036974147723e+00,9.992227601832376349e-01
1.073922861314252852e+00,-4.997445863186682491e-01,8.486962916757127828e-02,-8.444097376435636404e-01,-1.052854364414502308e+00
8.019918691536865873e-01,-6.748406023633609641e-01,1.508302045095594623e+00,5.153753006972850992e-01,-1.056014928689147148e+00
-1.314547180446022479e+00,-6.819766630071509850e-01,-2.139356153476356326e+00,-5.076060416140824039e-01,-1.581406949713143606e-01
3.447948085575303773e-02,-1.009301198460214710e+00,1.343256893186510759e+00,-1.475798059059946654e+00,-6.611150037025605997e-01
9.178534534302852377e-01,-9.913332042659862564e-01,-1.359228435062294738e+00,-3.669547260766565233e-01,2.470342093826522964e-02
1.266213262789024907e-01,1.672562036067347879e+00,4.656192099016704389e-01,-1.052822743608295752e+00,1.018698596751846895e-02
2.125112077388101872e-01,-1.086469371905040671e+00,-8.733789238014739720e-01,-4.201625168750092731e-01,-1.260190035920014662e+00
-6.051903343982238948e-01,1.479335602449902920e+00,-1.790790763723035584e+00,-2.460895919889408423e-01,-1.000021092120385813e+00
-9.752041583807610214e-01,1.868147443451709522e-01,-1.957070333541315738e-02,2.110026496653048533e-01,4.818239297391828102e-01
-1.095732609647679101e-01,-4.350319718405098457e-01,1.139229915847083552e+00,-1.790695255650336160e+00,9.660647041733385620e-01
3.971923813091053357e-01,-1.645688641333602487e+00,7.687612359693033470e-01,1.326887370752196094e-01,2.464382327767139225e-01
9.627208818137508173e-01,-1.158508744401330448e+00,5.262303452759676814e-01,-9.919025985834204473e-01,1.897470510097436780e-01
2.965775814064721683e-01,-8.423058581784760301e-01,-1.240968172017628213e+00,1.232801040228895140e+00,-1.173815335854805575e+00
1.092804553495248632e+00,-5.797635353826894322e-01,1.184224272075095286e+00,7.861924610279839021e-01,-5.263756851872507525e-01
1.794400753966900741e-01,9.957402535757217121e-01,3.258714261179098681e-01,-2.609868167552414561e-02,2.223723212910318492e-01
2.297373176785283633e+00,-6.870689274209041963e-01,-2.019404948838766922e-01,1.122262665522111513e+00,1.432631014329962316e+00
1.010885331863649927e+00,1.690179959233860885e+00,-6.785190034308331564e-01,5.977238860572310353e-01,-9.557497967006299833e-01
1.353301909966907246e+00,-1.630433074692753392e-01,3.848275909586350574e-01,-3.698570705889585586e-01,1.022194991599529174e-01
1.900611137907501080e-01,4.278480218782946265e-01,-2.291121504206153681e+00,-1.330616919438596168e+00,-1.044734033652291894e+00
5.139937474036504472e-01,3.195890099538513662e-01,-7.009345732921828942e-01,-1.980943232453666214e+00,1.900987583749929044e-01
5.592833513494451791e-01,1.070332720702872553e+00,-4.787191079772058488e-01,-1.296322565746295785e+00,5.594042257782152472e-01
-1.009362590777153623e-01,-3.323232159022592169e-01,1.060458340196461346e+00,1.191065750808357082e+00,-9.472284824853746676e-02
7.230971438831051978e-01,-2.132810721136522147e+00,-2.265699365106657037e-01,-1.178993720959119251e+00,4.534884453911356972e-01
9.908077282546318143e-02,8.997816310751124425e-01,2.571720770746178109e-01,-1.528661304665309029e+00,6.962550521933669190e-01
-5.155224634926366400e-01,1.079666170097741240e+00,-5.393142863291585654e-01,1.043353745506679031e+00,7.454088129738741797e-01
-7.558578297308472527e-01,-9.110235021113506360e-01,-5.966715465217067860e-02,2.291929987780134265e-02,2.996469473615593904e-01
1.620552222601337355e+00,-1.028279492039010146e+00,8.856404810506464109e-01,7.969477874907325843e-01,-1.173572311017381020e+00
-1.710617194022678422e+00,-4.498821205519427935e-02,-7.766855994386069328e-01,2.658342497755137313e+00,1.425371205146050091e+00
4.759549471183553981e-01,9.987097438213982104e-01,-6.985659089870499550e-01,5.770678353449850695e-01,6.576970901050541718e-01
4.037615843040297525e-01,-1.340812244320627622e+00,-9.449091223086457658e-01,4.605812204672863897e-01,9.678864963291441414e-01
-8.778685253171080172e-01,-5.866303794448282094e-01,-1.086317919850639857e+00,1.183901998729562255e+00,1.126536876226456041e+00
1.562673296092866204e+00,6.822226649975985380e-01,1.490872941741082425e+00,-1.743009322028455932e+00,-9.911658204916983239e-01
-7.218633764422429655e-01,5.228826741344602125e-01,1.645016524764565169e+00,1.951987005103567929e+00,-8.721351652541547983e-01
-5.293826228118553301e-01,9.951865470488706622e-01,2.827009283006976514e-01,-9.782268937901082706e-02,6.425903114181368281e-01
-6.021701100931824424e-01,1.013525833229679929e+00,3.388104577820679753e-01,1.908619699257602553e+00,4.744206970854852184e-02
5.594352045768498094e-01,1.494228943679728472e+00,6.837392713674826927e-01,-1.734101076874581260e-01,-5.580342755662067722e-01
-8.791133446106505489e-02,-7.718760811491139906e-01,2.737137428618862528e-02,-1.855657007092655686e+00,1.934876882932499709e-01
6.948690666011352046e-02,2.725143717165904866e-01,-7.906517748399786161e-01,2.801121256646700308e-01,3.974757049563170663e-01
6.049893308309383100e-01,-3.247515875763500315e-01,1.388509154001477786e+00,5.142193627924480231e-02,-1.200388175800032764e+00
9.891409019941842518e-01,-1.411455721983982503e+00,5.633173366934612902e-01,3.918851322841368501e-01,4.905900637632058525e-01
-1.569270025183292783e-01,1.526870056714665802e+00,-3.355644876728625658e-01,-2.183571705015595887e-01,5.094106932817141775e-01
-1.380428219309862481e+00,-2.808789127151961607e-01,-8.749001586060364266e-01,5.197903053131907036e-01,2.490460228578165736e-01
6.312899138463504145e-02,-7.614141060048670306e-01,-8.961862349063426381e-01,5.955170392049816686e-01,-1.353396963027859279e+00
1.552565116133960699e-01,-9.103134983199743235e-01,3.693707566569197631e-01,-1.226291021970068895e+00,1.013157643968349841e+00
-3.365443998809640735e-01,8.485837952259567274e-01,1.389706874998696495e+00,3.278211467893008546e-01,-2.120150856582180554e-01
1.422179514896497299e+00,1.617560801524843273e-01,1.540478565292343394e+00,-1.382616554307287249e+00,-1.729110441473708182e+00
2.626242789348854911e-01,3.918198104244656199e-01,2.346693448850241670e-01,-1.270400236272679395e+00,-2.508701106863417407e-01
1.426895484128085867e+00,-1.598766759653964253e-01,-1.150005008934409600e+00,-1.490678737322343572e+00,-1.614366250676669168e+00
8.725683421036848353e-01,-1.465620126747033458e+00,1.420474899209732245e+00,-2.360370837696410262e-01,-1.647388651075681609e-01
7.285248001427905296e-01,1.492079942000468451e+00,-7.702448134262098733e-01,-1.534423800542580318e+00,-1.359064174542093661e-01
-3.534362220877044769e-01,2.374713745722571989e+00,8.145932299125487053e-02,-1.473568250818761527e+00,-1.479440790065033484e+00
-1.581132743965889542e+00,4.257976259875092401e-02,2.306542440481735401e+00,-1.123867882144669039e-01,4.030055797082038316e-01
-6.868674996633152841e-01,5.828008540868915288e-01,1.774879402570354703e+00,1.274545051007037744e+00,9.423331594843040171e-02
-1.242108918651927629e+00,3.621486427785383100e-01,-2.721455249846079782e-01,-7.460298531800991784e-01,-5.602430725793596800e-01
2.095619057925969964e-03,-4.457813757379116559e-01,1.138753537339493027e-01,-2.079806810588930688e+00,8.943455111577637284e-01
-9.779508257589566433e-01,-1.420989697138674401e+00,-2.648787324393432563e+00,2.339257204979431626e-01,-4.733347265286819150e-02
-5.421735769935910332e-01,-9.140605792041135436e-01,1.364688629316268775e+00,-1.603294514185271136e-01,-6.046168688783519762e-01
-6.740356356559562556e-01,-4.497866825646692490e-01,1.515473944076247970e-01,-1.247949403091942244e+00,-1.080013316876128115e+00
-1.363313893143044409e+00,-5.736947915415477883e-01,-5.841726563798763650e-01,-1.182113873408525251e+00,1.469081143923969268e+00
-1.316781989932778618e+00,-2.185506141430565430e-03,5.322613174359867028e-01,-2.155928691986522594e+00,4.402954163975200674e-01
6.934412790542369975e-02,2.475637958787757498e-01,-9.442323557809921830e-01,1.756527629574660410e-01,-1.431254024664100788e+00
4.165060172694872165e-01,2.866733850291810493e-01,-1.554054082958873650e-01,-5.534879566590143740e-02,-9.440756293740255600e-01
-8.536300450471563384e-01,-5.128674734789027134e-01,-1.434120943176732665e-01,9.206907410512770173e-01,-4.906326505018709927e-01
1.864301920083367425e-01,1.036306006208416397e+00,7.023065241487626009e-01,6.944469780763899702e-02,1.308014574874810376e-01
1.051529395357455876e-01,-4.571190394730185180e-01,1.732534607584116856e-02,-2.842725249736185456e-01,2.413567500530593435e+00
7.977199296653411098e-01,7.955982994816531706e-01,6.463748572905024525e-02,-1.616999088521971772e-01,9.620372639723621111e-01
1.119603654367140821e+00,-1.102858354798934154e-01,1.591210649269125810e+00,-1.703743862369899720e-02,-6.728978469983458721e-01
-5.361546183426899592e-01,-1.464390246207986745e+00,-3.848355284294107115e-01,-1.759867565001742795e+00,-1.249323716835760573e-01
1.005927693802647793e+00,-9.736254670771042619e-02,-4.470000272393596097e-01,1.330903347270282033e+00,-2.038106424718107712e-01
-6.175252368481731757e-01,-2.331262510172172064e-01,-1.548837800462603331e+00,-3.722209233919512861e-01,1.041917208528713390e+00
-9.584188606300081403e-01,5.537955477819082040e-01,4.251843793083300849e-01,5.617853681588474979e-01,-5.489358085099000917e-01
-1.046108313442841026e-01,-1.803612606920097949e+00,-1.159037103000994273e+00,1.211557547356840736e+00,1.703289069594286165e+00
-1.713890519663842316e+00,-1.373205529452661722e+00,8.251721810664833789e-01,-6.431627090942865221e-01,-1.101433700830852791e+00
-7.558975594465544567e-01,5.589571447323820053e-01,-7.574836269150649892e-01,2.188740713272556704e-01,5.951393349943270294e-01
7.940490574480338903e-01,1.157904103305474663e+00,7.295844817643950542e-01,1.226998616427178002e+00,-2.024818291496196243e-01
7.059919309883080363e-01,-4.745861328671600876e-02,1.667162118931413639e+00,-1.277519524713243815e+00,-9.753660487825023262e-01
5.375517704616195047e-01,6.913788618983699452e-01,2.759119265399374576e-01,8.847440748459542981e-01,-7.227563261197047506e-01
1.311542592836859367e+00,1.073684667875997922e+00,-1.551231768538177569e+00,4.006319162416850654e-02,4.111845282690196335e-01
-8.551505208690642901e-01,-7.314166770472836365e-01,-6.361647788591278108e-01,7.595765218275858377e-01,3.619787644700522278e-01
-1.715351891272471341e-01,3.545796237395381079e-01,1.468668587034721584e+00,9.279086217786406410e-01,-1.773778498402303283e+00
-5.377206310799280686e-01,-8.145328394260138438e-01,-1.401051519686044300e-01,-6.214027787167289985e-01,1.195532762166120477e-01
7.943875217908969999e-01,-2.709663183718988982e-02,1.339340806561047037e+00,2.993600028035827698e-01,1.125405778598445261e+00
9.256086488319015260e-01,6.674597408651299357e-01,-1.011771518979066364e+00,2.762930952476411184e-01,-5.533704400202363871e-01
1.177432546053558182e+00,-1.406340604644625847e+00,-1.150795954880183602e+00,3.589441523877355267e-01,-7.635790385566590954e-01
-6.823957156518933864e-01,-9.495705479332899879e-01,-3.519371550875818322e-01,1.079905244039267798e+00,3.530811597449735606e-01
1.291333550304159861e+00,-1.928574266396088366e-01,-6.202777037132184423e-01,-1.242299680042348031e+00,3.398082738297446004e-01
1.649976926248754916e+00,-7.054410375817373735e-01,-1.368536368947275594e+00,-6.923513172939089744e-01,9.974248392851148282e-01
-2.608424176017486440e-01,-1.391764629818628363e+00,-7.289882899358444135e-01,-5.513995455811331325e-01,-7.478079976301452714e-01
-3.113662326739699560e-01,-2.285142286286619695e-01,-1.275736885868482107e+00,-2.434854885358799237e+00,-1.374589466361637591e+00
4.502877563502291625e-01,-2.185390412214751610e+00,-1.139890286198978142e+00,1.594747260821513413e+00,6.053599963790066152e-01
-7.426190701986390419e-01,-1.385841500669345548e-02,9.963754130637771933e-01,-8.214609533029337829e-02,-4.371545489458577016e-01
-4.726795802445084016e-01,3.277065819779730743e-02,4.779665214549951857e-01,1.792206641066002470e+00,1.686094855028684281e+00
3.203347112692015441e-01,-1.181833550925753373e+00,4.689113603904022098e-01,7.332074426445114312e-01,-1.689971186321347130e+00
-1.402928967994641063e+00,-2.376592132999058304e-01,-5.187262238185306185e-01,-4.221682503035426026e-01,-9.826160882713584899e-01
1.253559794406778227e+00,-5.750368513113917057e-01,2.074266269013627373e-01,-4.537945351731663135e-01,5.859651510476275860e-01
6.187586736891611539e-01,8.442442974972121095e-02,-5.270066509592591375e-01,-1.500996562783645460e+00,-7.515937759963760012e-01
2.949032424426804022e-01,-1.176701928796717755e+00,-6.768624945826642314e-01,1.143674291697654999e+00,4.438606865284097647e-01
9.233288177901998184e-01,-4.943405318045677732e-01,2.862669743760079544e-01,-9.000663175636270941e-01,-1.173350389614847611e+00
-9.264182740749871137e-01,-1.244314645056065372e+00,1.422256576636086838e-02,4.569280152123200711e-01,1.490858435358101364e+00
-1.361515808134841077e-01,1.275118194812670636e+00,1.613978145761663763e+00,9.607533169277328033e-01,1.064899037094334977e+00
-1.989557780025265954e+00,7.969807947342710808e-01,-5.424794060695841136e-01,-6.581296751268686518e-03,6.261947175404394272e-01
2.363631856816547638e-01,-6.061324158908942827e-01,-1.251907217878076795e+00,1.307710387623326032e+00,-1.133805861216981459e+00
8.657939072811255965e-01,-2.107449977776036654e-01,-1.006143617740551610e+00,-8.246241550154351230e-02,1.788116178975153847e+00
1.110358703776315181e+00,3.175305942954270710e-01,-9.519341976179265252e-01,-1.785697767138099801e+00,7.570236404892141113e-01
-1.589925702954576359e+00,-1.625326929425666700e+00,-1.293062416112132240e+00,1.446097155898798947e+00,-4.412291668443499848e-01
-2.251178298388238075e-01,1.245472127438868926e+00,-1.176305549310904253e+00,7.390076431416380681e-03,1.954867034376865653e-01
-1.195222107304851900e+00,5.705090782599331334e-01,-4.574919454145926490e-01,6.956665274809343824e-01,-2.059116829129131077e+00
-1.141292170505728287e-01,1.634477994137560897e-01,2.156381557019552142e-01,1.543695392037724989e+00,1.464777231210604658e+00
-8.023901154699376592e-01,-3.468534863077437497e-02,6.883344519067808864e-01,-1.545299379008802099e-01,-2.415981756205547448e+00
-3.866319948181871080e-01,1.181826131855304274e+00,1.643475461885192335e+00,1.286382597702020680e+00,8.755901964097763113e-01
1.314032369623060692e+00,4.613935707722519597e-01,7.578297670890689064e-01,5.599930180009569103e-01,-7.005930280922663123e-01
1.387016177350915758e+00,-1.072995466858734259e+00,-1.526040322948007955e-01,2.152902984136100817e-01,1.684655798601123911e+00
-1.828837741469894473e-01,2.390532192227776243e+00,-2.586666332883960639e-01,2.198366359715096252e-01,1.848577714136557359e+00
-8.127536810270111767e-01,6.884536901721369784e-01,1.194891298001648540e-02,-6.547207251693626384e-02,3.702573837903073706e-01
2.083101775912327702e-01,-8.464748550926857185e-01,7.506660368787371196e-01,1.959741604937953810e-02,-3.651120235113007872e-01
3.979158013909837692e-03,1.094180810017085781e+00,-7.192686718451674066e-01,-1.061964729485480180e-01,7.213318677509764631e-01
-5.190747457356612582e-01,-1.895824233501549161e+00,-9.665358848459276730e-01,1.053354540530369476e+00,3.617334116285816914e-01
-9.251251817942648392e-01,-7.128016035097561875e-01,3.644040632243612521e-01,9.561746389450432870e-01,-1.576476357109781068e+00
-7.693852191191420387e-01,-4.635332967596945269e-02,6.994287941542575160e-01,4.461186429063475622e-01,1.330774617382365799e+00
-1.111442502566203361e+00,4.301697319433630401e-02,-1.517550858734168173e+00,-1.010992048274180100e+00,1.375439494112767891e+00
-7.954867355157480002e-02,4.545219019345018985e-02,-1.247044841103760016e+00,-3.285793204453094640e-01,1.212148071521024661e+00
-2.092474077027613177e-01,-6.945984256846300386e-01,5.759910032904939081e-01,-6.131144856311212532e-01,9.212983162561684258e-01
-8.784739842947528743e-01,2.640584307592209329e-02,4.377007122116908788e-01,-7.860597275812574170e-01,5.170442370746771710e-01
-6.446657854674842092e-01,1.496695598900451118e+00,8.535513721977497914e-01,-1.628239683934306736e+00,-4.570017447517847331e-01
1.065002384143940883e+00,-1.877496199475832961e-01,-2.372745747624639134e-01,1.042053985559345808e+00,-1.047099640663564923e-01
-1.395482900586917152e+00,6.433486495948084194e-01,1.447665138752689817e-01,-1.254520793803373113e+00,-1.477267560217613074e+00
1.127398443100988690e+00,-7.181973183731862886e-02,3.042103310656679160e-01,9.663682009461556088e-01,-1.668936216873345146e-01
-2.179895435895289058e-01,1.313415430254048388e+00,7.972670509466803779e-01,2.420276468148005455e-01,-8.808738295012902286e-01
3.157084083185732304e+00,1.575739268203315779e+00,-6.456142624762872817e-01,2.689131887163834778e-01,-8.353662627669353746e-01
1.324827255526592973e+00,2.730690530537832617e-01,8.880419487908044474e-01,-8.899203381319382711e-01,2.927526645481071110e+00
3.803611054344393505e-01,1.765092468077373022e-01,7.217938694818056833e-01,-1.293378361863380732e+00,-5.124544991374787584e-01
-4.268162839676628018e-01,4.316786157763536913e-01,4.081853537941800281e-01,1.707869871668556749e+00,6.098681835792856276e-01
-3.297338539465023699e-02,3.624286031322279111e-01,1.119638430962724973e+00,-7.665282377771797107e-01,3.143616880678068437e-02
-2.006981724473930195e-01,4.399228725323732214e-01,8.782871858284725386e-01,1.523933871058638090e+00,-2.704973432281799761e-01
2.645100759086930001e-02,-8.503405289154488678e-01,-1.237567507533660072e+00,-9.313981854416590878e-01,1.217460928209735949e+00
-4.756464442127157910e-01,8.939305199890126841e-02,4.002380938417260392e-01,-2.752201441448220431e-01,-8.200432053774016350e-02
-5.190684517647567997e-01,-3.059127865244675171e-01,-1.150229147832285276e-01,-4.955688042221461087e-01,-5.192413526244000765e-01
-2.967685248723772040e-01,1.121392957025443060e+00,1.868217474281396617e+00,-1.319057427126679283e+00,-1.076600696157569148e+00
1.600718865257009460e+00,3.659960464114912493e-01,-2.684976540932367262e-01,-7.113889130398460825e-01,-1.071265522773053425e+00
2.832572590753754671e-01,1.288629971631385818e+00,-2.405062483227578818e-01,4.452388000436841575e-01,1.169792641395163590e+00
-3.387800356942720081e-01,-1.375194763762185968e+00,-7.098396151891898931e-02,6.329659025998946031e-01,2.454720701295558249e-01
-4.152125751392541919e-01,-1.134651077269329261e-01,2.188496347374488060e+00,1.610645212652694669e+00,-5.940845990791305820e-01
9.088118728077592134e-01,-7.959711957390632753e-01,1.399981886581795010e+00,7.676460406913769852e-01,-2.462576096452798957e+00
5.744851408167267470e-01,2.605513094005821872e-01,-1.700481718542437015e+00,1.052324162861107526e+00,6.352268613163118971e-01
-2.543409488496235493e-01,3.089234132840591451e-01,2.047003944551907040e+00,2.415537920607682687e-01,2.543668779717196404e-01
-1.364749628886656185e-01,-5.791907298819632954e-01,-1.237104261934485055e-01,2.364238273859246287e-01,5.161690233404347961e-01
-4.681410653143571743e-01,-2.431249176455852271e-02,-1.300752347977676360e+00,-1.389774658968301324e-01,1.351227083870181644e+00
1.381283434439469771e+00,-1.130346750597586825e+00,3.733216840579126061e-01,-3.754485525195094264e-01,2.230413996401834353e+00
-1.257563488169158639e+00,9.320195494224692290e-01,-1.131975232125945086e+00,-5.827684545700161367e-01,1.032996606988052957e+00
2.295068932086116842e+00,2.028830942330914766e+00,1.652232916173319799e+00,-1.787253527393722008e+00,-8.033286727231944147e-01
1.217379510831548162e+00,3.993288653038704616e-01,1.863865490569668104e+00,8.119910769105638249e-01,1.388737561481940608e+00
2.799990960018032826e-01,-1.405108017979832979e+00,2.848600578271544670e+00,5.751088741325783849e-01,1.814219652426821927e+00
-1.137658893444445235e-01,-2.686590227003072817e-01,7.342228758325562987e-01,-9.426114165409027468e-02,1.205218601843669468e+00
-7.878363806891812704e-01,-3.323979505405144086e-01,8.570066279922741170e-01,3.031361333782559564e-01,-6.720836939978318547e-01
-9.559255747961958871e-01,-6.649610487203576614e-01,-3.673592412571012877e-01,6.162923865115211841e-01,-7.574827440059322958e-01
5.718232313296053304e-01,-6.143766661904965787e-01,1.772486932113540026e-01,2.817153154367981749e-01,2.390526550271524275e+00
-4.087156773858610093e-01,4.579314966271026965e-01,2.022671078146825174e-01,-3.224567747400240991e-01,-1.285584501499478671e+00
6.627630676585513636e-02,2.167568731900476886e-01,-5.376156755160415440e-02,-1.032131275161403794e+00,-5.807877623066747853e-03
1.432878569880194908e+00,-4.192832871282562990e-01,-2.188179300316137166e+00,4.518855835397070919e-01,-9.659823761771892947e-01
-6.410309270146834493e-01,1.072206421201601145e+00,-3.691253635496162533e-02,-1.130787695453769004e+00,1.791173848285543935e+00
-1.175029888992400046e-01,2.061709651915363040e+00,6.929968721828380085e-01,9.084056400132133335e-01,-4.919584254960278624e-01
5.314265805146225485e-01,-1.518130451195264907e+00,-4.796187871738372133e-01,1.406615619451514920e+00,-4.676443196949695569e-01
-3.584772077765721598e-01,-8.872948729432466042e-01,4.328208489448803764e-01,-2.570381714299944664e-01,7.895820179482384571e-01
9.782372968992530948e-02,-6.544872720531349497e-01,-3.629923908663282850e-01,2.956539320553933647e-01,7.144572219487281828e-01
-1.080707788109070755e+00,7.648397045225037161e-01,-3.712688177229249153e-01,2.036993037896125180e+00,4.965566256001172629e-01
4.008784437683600155e-01,-1.468923726271733066e-01,-1.920883756987145086e+00,-9.010312511922735634e-01,3.370070327921688702e-01
-1.390801354244389554e+00,-8.770681769176585929e-01,6.084999677730487111e-01,3.107830735968578617e-01,-1.251721851459135282e+00
4.239920520594736564e-01,1.377420744400036923e-01,-9.179531160078041596e-01,1.916172787683651235e-01,-6.910102803392431658e-01
1.410094657808302343e-01,1.748899802284625604e+00,-1.224538049918886928e+00,-2.930087275672869085e-01,-6.585285807139268366e-01
1.617155722321204081e+00,-3.670160154140679754e-01,2.282528738523570133e-01,-7.161673269018768717e-02,-5.591231350111547371e-01
